model,condition,temperature,test,category,ctype,sd
Haiku,c1_safety,0,abstraction (EN→EL),locale_conventions,procedural,0.0
Haiku,c1_safety,0,abstraction (EN→EL),logical_operations,procedural,0.0
Haiku,c1_safety,0,abstraction (EN→EL),mistranslation,judgment,0.0
Haiku,c1_safety,0,abstraction (EN→EL),omission,judgment,0.24253562503633297
Haiku,c1_safety,0,abstraction (EN→EL),redundancy,judgment,0.0
Haiku,c1_safety,0,abstraction (EN→EL),referential_clarity,judgment,0.0
Haiku,c1_safety,0,abstraction (EN→EL),spelling_punctuation,procedural,0.0
Haiku,c1_safety,0,abstraction (EN→EL),terminology,judgment,0.0
Haiku,c1_safety,0,abstraction (EN→EL),untranslated,judgment,0.0
Haiku,c1_safety,0,func_words (EN→ES),abstraction,judgment,0.0
Haiku,c1_safety,0,func_words (EN→ES),addition,judgment,0.0
Haiku,c1_safety,0,func_words (EN→ES),do_not_translate,procedural,0.0
Haiku,c1_safety,0,func_words (EN→ES),fluency,judgment,0.5072996561958922
Haiku,c1_safety,0,func_words (EN→ES),focus,judgment,0.0
Haiku,c1_safety,0,func_words (EN→ES),function_words,judgment,0.4696682183138621
Haiku,c1_safety,0,func_words (EN→ES),grammar,procedural,0.0
Haiku,c1_safety,0,func_words (EN→ES),locale_conventions,procedural,0.0
Haiku,c1_safety,0,func_words (EN→ES),logical_operations,procedural,0.0
Haiku,c1_safety,0,func_words (EN→ES),mistranslation,judgment,0.0
Haiku,c1_safety,0,func_words (EN→ES),omission,judgment,0.0
Haiku,c1_safety,0,func_words (EN→ES),redundancy,judgment,0.0
Haiku,c1_safety,0,func_words (EN→ES),referential_clarity,judgment,0.0
Haiku,c1_safety,0,func_words (EN→ES),spelling_punctuation,procedural,0.0
Haiku,c1_safety,0,func_words (EN→ES),terminology,judgment,0.0
Haiku,c1_safety,0,func_words (EN→ES),untranslated,judgment,0.0
Haiku,c1_safety,0,grammar (EN→EL),abstraction,judgment,0.0
Haiku,c1_safety,0,grammar (EN→EL),addition,judgment,0.0
Haiku,c1_safety,0,grammar (EN→EL),do_not_translate,procedural,0.0
Haiku,c1_safety,0,grammar (EN→EL),fluency,judgment,0.5622957145383871
Haiku,c1_safety,0,grammar (EN→EL),focus,judgment,0.0
Haiku,c1_safety,0,grammar (EN→EL),function_words,judgment,0.0
Haiku,c1_safety,0,grammar (EN→EL),grammar,procedural,0.42874646285627216
Haiku,c1_safety,0,grammar (EN→EL),locale_conventions,procedural,0.0
Haiku,c1_safety,0,grammar (EN→EL),logical_operations,procedural,0.242535625036333
Haiku,c1_safety,0,grammar (EN→EL),mistranslation,judgment,1.3906198364081266
Haiku,c1_safety,0,grammar (EN→EL),omission,judgment,0.0
Haiku,c1_safety,0,grammar (EN→EL),redundancy,judgment,0.0
Haiku,c1_safety,0,grammar (EN→EL),referential_clarity,judgment,0.0
Haiku,c1_safety,0,grammar (EN→EL),spelling_punctuation,procedural,0.0
Haiku,c1_safety,0,grammar (EN→EL),terminology,judgment,0.0
Haiku,c1_safety,0,grammar (EN→EL),untranslated,judgment,0.0
Haiku,c1_safety,0,locale_conv (EN→EL),abstraction,judgment,0.0
Haiku,c1_safety,0,locale_conv (EN→EL),addition,judgment,0.0
Haiku,c1_safety,0,locale_conv (EN→EL),do_not_translate,procedural,0.0
Haiku,c1_safety,0,locale_conv (EN→EL),fluency,judgment,0.3929526239966879
Haiku,c1_safety,0,locale_conv (EN→EL),focus,judgment,0.0
Haiku,c1_safety,0,locale_conv (EN→EL),function_words,judgment,0.0
Haiku,c1_safety,0,locale_conv (EN→EL),grammar,procedural,0.0
Haiku,c1_safety,0,locale_conv (EN→EL),locale_conventions,procedural,0.46966821831386213
Haiku,c1_safety,0,locale_conv (EN→EL),logical_operations,procedural,0.0
Haiku,c1_safety,0,locale_conv (EN→EL),mistranslation,judgment,0.0
Haiku,c1_safety,0,locale_conv (EN→EL),omission,judgment,0.0
Haiku,c1_safety,0,locale_conv (EN→EL),redundancy,judgment,0.0
Haiku,c1_safety,0,locale_conv (EN→EL),referential_clarity,judgment,0.0
Haiku,c1_safety,0,locale_conv (EN→EL),spelling_punctuation,procedural,0.0
Haiku,c1_safety,0,locale_conv (EN→EL),terminology,judgment,0.0
Haiku,c1_safety,0,locale_conv (EN→EL),untranslated,judgment,0.0
Haiku,c1_safety,0,mistranslation (EN→ES),abstraction,judgment,0.0
Haiku,c1_safety,0,mistranslation (EN→ES),addition,judgment,1.147247344990711
Haiku,c1_safety,0,mistranslation (EN→ES),do_not_translate,procedural,0.0
Haiku,c1_safety,0,mistranslation (EN→ES),fluency,judgment,0.0
Haiku,c1_safety,0,mistranslation (EN→ES),focus,judgment,0.0
Haiku,c1_safety,0,mistranslation (EN→ES),function_words,judgment,0.0
Haiku,c1_safety,0,mistranslation (EN→ES),grammar,procedural,0.0
Haiku,c1_safety,0,mistranslation (EN→ES),locale_conventions,procedural,0.0
Haiku,c1_safety,0,mistranslation (EN→ES),logical_operations,procedural,0.0
Haiku,c1_safety,0,mistranslation (EN→ES),mistranslation,judgment,1.3449251017851385
Haiku,c1_safety,0,mistranslation (EN→ES),omission,judgment,0.7276068751089989
Haiku,c1_safety,0,mistranslation (EN→ES),redundancy,judgment,0.0
Haiku,c1_safety,0,mistranslation (EN→ES),referential_clarity,judgment,0.0
Haiku,c1_safety,0,mistranslation (EN→ES),spelling_punctuation,procedural,0.0
Haiku,c1_safety,0,mistranslation (EN→ES),terminology,judgment,0.0
Haiku,c1_safety,0,mistranslation (EN→ES),untranslated,judgment,0.0
Haiku,c1_safety,0,omission (EN→EL),abstraction,judgment,0.0
Haiku,c1_safety,0,omission (EN→EL),addition,judgment,0.0
Haiku,c1_safety,0,omission (EN→EL),do_not_translate,procedural,0.0
Haiku,c1_safety,0,omission (EN→EL),fluency,judgment,0.0
Haiku,c1_safety,0,omission (EN→EL),focus,judgment,0.0
Haiku,c1_safety,0,omission (EN→EL),function_words,judgment,0.0
Haiku,c1_safety,0,omission (EN→EL),grammar,procedural,0.0
Haiku,c1_safety,0,omission (EN→EL),locale_conventions,procedural,0.0
Haiku,c1_safety,0,omission (EN→EL),logical_operations,procedural,0.0
Haiku,c1_safety,0,omission (EN→EL),mistranslation,judgment,0.0
Haiku,c1_safety,0,omission (EN→EL),omission,judgment,0.0
Haiku,c1_safety,0,omission (EN→EL),redundancy,judgment,0.0
Haiku,c1_safety,0,omission (EN→EL),referential_clarity,judgment,0.0
Haiku,c1_safety,0,omission (EN→EL),spelling_punctuation,procedural,0.24253562503633297
Haiku,c1_safety,0,omission (EN→EL),terminology,judgment,0.0
Haiku,c1_safety,0,omission (EN→EL),untranslated,judgment,0.0
Haiku,c1_safety,0,omission (EN→ES),abstraction,judgment,0.0
Haiku,c1_safety,0,omission (EN→ES),addition,judgment,0.0
Haiku,c1_safety,0,omission (EN→ES),do_not_translate,procedural,0.0
Haiku,c1_safety,0,omission (EN→ES),fluency,judgment,0.0
Haiku,c1_safety,0,omission (EN→ES),focus,judgment,0.0
Haiku,c1_safety,0,omission (EN→ES),function_words,judgment,0.0
Haiku,c1_safety,0,omission (EN→ES),grammar,procedural,0.0
Haiku,c1_safety,0,omission (EN→ES),locale_conventions,procedural,0.0
Haiku,c1_safety,0,omission (EN→ES),logical_operations,procedural,0.0
Haiku,c1_safety,0,omission (EN→ES),mistranslation,judgment,0.0
Haiku,c1_safety,0,omission (EN→ES),omission,judgment,0.0
Haiku,c1_safety,0,omission (EN→ES),redundancy,judgment,0.0
Haiku,c1_safety,0,omission (EN→ES),referential_clarity,judgment,0.0
Haiku,c1_safety,0,omission (EN→ES),spelling_punctuation,procedural,0.0
Haiku,c1_safety,0,omission (EN→ES),terminology,judgment,0.0
Haiku,c1_safety,0,omission (EN→ES),untranslated,judgment,0.0
Haiku,c1_safety,0,redundancy (EN→ES),abstraction,judgment,0.0
Haiku,c1_safety,0,redundancy (EN→ES),addition,judgment,0.4850712500726659
Haiku,c1_safety,0,redundancy (EN→ES),do_not_translate,procedural,0.0
Haiku,c1_safety,0,redundancy (EN→ES),fluency,judgment,0.33210558207753577
Haiku,c1_safety,0,redundancy (EN→ES),focus,judgment,0.0
Haiku,c1_safety,0,redundancy (EN→ES),function_words,judgment,0.0
Haiku,c1_safety,0,redundancy (EN→ES),grammar,procedural,0.0
Haiku,c1_safety,0,redundancy (EN→ES),locale_conventions,procedural,0.0
Haiku,c1_safety,0,redundancy (EN→ES),logical_operations,procedural,0.0
Haiku,c1_safety,0,redundancy (EN→ES),mistranslation,judgment,0.0
Haiku,c1_safety,0,redundancy (EN→ES),omission,judgment,0.0
Haiku,c1_safety,0,redundancy (EN→ES),redundancy,judgment,0.43723731609760313
Haiku,c1_safety,0,redundancy (EN→ES),referential_clarity,judgment,0.0
Haiku,c1_safety,0,redundancy (EN→ES),spelling_punctuation,procedural,0.0
Haiku,c1_safety,0,redundancy (EN→ES),terminology,judgment,0.0
Haiku,c1_safety,0,redundancy (EN→ES),untranslated,judgment,0.0
Haiku,c1_safety,0,ref_clarity (EN→EL),abstraction,judgment,0.0
Haiku,c1_safety,0,ref_clarity (EN→EL),addition,judgment,0.0
Haiku,c1_safety,0,ref_clarity (EN→EL),do_not_translate,procedural,0.0
Haiku,c1_safety,0,ref_clarity (EN→EL),fluency,judgment,0.0
Haiku,c1_safety,0,ref_clarity (EN→EL),focus,judgment,0.0
Haiku,c1_safety,0,ref_clarity (EN→EL),function_words,judgment,0.0
Haiku,c1_safety,0,ref_clarity (EN→EL),grammar,procedural,0.0
Haiku,c1_safety,0,ref_clarity (EN→EL),locale_conventions,procedural,0.0
Haiku,c1_safety,0,ref_clarity (EN→EL),logical_operations,procedural,0.0
Haiku,c1_safety,0,ref_clarity (EN→EL),mistranslation,judgment,0.7018882096342192
Haiku,c1_safety,0,ref_clarity (EN→EL),omission,judgment,0.0
Haiku,c1_safety,0,ref_clarity (EN→EL),redundancy,judgment,0.0
Haiku,c1_safety,0,ref_clarity (EN→EL),referential_clarity,judgment,0.485071250072666
Haiku,c1_safety,0,ref_clarity (EN→EL),spelling_punctuation,procedural,0.0
Haiku,c1_safety,0,ref_clarity (EN→EL),terminology,judgment,0.0
Haiku,c1_safety,0,ref_clarity (EN→EL),untranslated,judgment,0.0
Haiku,c1_safety,0,ref_clarity (EN→ES),abstraction,judgment,0.0
Haiku,c1_safety,0,ref_clarity (EN→ES),addition,judgment,0.0
Haiku,c1_safety,0,ref_clarity (EN→ES),do_not_translate,procedural,0.0
Haiku,c1_safety,0,ref_clarity (EN→ES),fluency,judgment,0.0
Haiku,c1_safety,0,ref_clarity (EN→ES),focus,judgment,0.0
Haiku,c1_safety,0,ref_clarity (EN→ES),function_words,judgment,0.0
Haiku,c1_safety,0,ref_clarity (EN→ES),grammar,procedural,0.0
Haiku,c1_safety,0,ref_clarity (EN→ES),locale_conventions,procedural,0.0
Haiku,c1_safety,0,ref_clarity (EN→ES),logical_operations,procedural,0.0
Haiku,c1_safety,0,ref_clarity (EN→ES),mistranslation,judgment,0.0
Haiku,c1_safety,0,ref_clarity (EN→ES),omission,judgment,0.0
Haiku,c1_safety,0,ref_clarity (EN→ES),redundancy,judgment,0.0
Haiku,c1_safety,0,ref_clarity (EN→ES),referential_clarity,judgment,0.5285941398709245
Haiku,c1_safety,0,ref_clarity (EN→ES),spelling_punctuation,procedural,0.0
Haiku,c1_safety,0,ref_clarity (EN→ES),terminology,judgment,0.0
Haiku,c1_safety,0,ref_clarity (EN→ES),untranslated,judgment,0.0
Haiku,c1_safety,0,untranslated (EN→ES),abstraction,judgment,0.0
Haiku,c1_safety,0,untranslated (EN→ES),addition,judgment,0.0
Haiku,c1_safety,0,untranslated (EN→ES),do_not_translate,procedural,0.0
Haiku,c1_safety,0,untranslated (EN→ES),fluency,judgment,0.5285941398709244
Haiku,c1_safety,0,untranslated (EN→ES),focus,judgment,0.0
Haiku,c1_safety,0,untranslated (EN→ES),function_words,judgment,0.0
Haiku,c1_safety,0,untranslated (EN→ES),grammar,procedural,0.0
Haiku,c1_safety,0,untranslated (EN→ES),locale_conventions,procedural,0.0
Haiku,c1_safety,0,untranslated (EN→ES),logical_operations,procedural,0.0
Haiku,c1_safety,0,untranslated (EN→ES),mistranslation,judgment,0.0
Haiku,c1_safety,0,untranslated (EN→ES),omission,judgment,0.0
Haiku,c1_safety,0,untranslated (EN→ES),redundancy,judgment,0.0
Haiku,c1_safety,0,untranslated (EN→ES),referential_clarity,judgment,0.0
Haiku,c1_safety,0,untranslated (EN→ES),spelling_punctuation,procedural,0.0
Haiku,c1_safety,0,untranslated (EN→ES),terminology,judgment,1.0289915108550531
Haiku,c1_safety,0,untranslated (EN→ES),untranslated,judgment,0.0
Haiku,c1_safety,1,abstraction (EN→EL),abstraction,judgment,0.5353033790313108
Haiku,c1_safety,1,abstraction (EN→EL),addition,judgment,0.0
Haiku,c1_safety,1,abstraction (EN→EL),do_not_translate,procedural,0.0
Haiku,c1_safety,1,abstraction (EN→EL),fluency,judgment,0.0
Haiku,c1_safety,1,abstraction (EN→EL),focus,judgment,0.0
Haiku,c1_safety,1,abstraction (EN→EL),function_words,judgment,0.0
Haiku,c1_safety,1,abstraction (EN→EL),grammar,procedural,0.0
Haiku,c1_safety,1,abstraction (EN→EL),locale_conventions,procedural,0.0
Haiku,c1_safety,1,abstraction (EN→EL),logical_operations,procedural,0.6306035352846115
Haiku,c1_safety,1,abstraction (EN→EL),mistranslation,judgment,0.0
Haiku,c1_safety,1,abstraction (EN→EL),omission,judgment,0.6882472016116853
Haiku,c1_safety,1,abstraction (EN→EL),redundancy,judgment,0.0
Haiku,c1_safety,1,abstraction (EN→EL),referential_clarity,judgment,0.0
Haiku,c1_safety,1,abstraction (EN→EL),spelling_punctuation,procedural,0.0
Haiku,c1_safety,1,abstraction (EN→EL),terminology,judgment,0.0
Haiku,c1_safety,1,abstraction (EN→EL),untranslated,judgment,0.0
Haiku,c1_safety,1,func_words (EN→ES),abstraction,judgment,0.0
Haiku,c1_safety,1,func_words (EN→ES),addition,judgment,0.0
Haiku,c1_safety,1,func_words (EN→ES),do_not_translate,procedural,0.0
Haiku,c1_safety,1,func_words (EN→ES),fluency,judgment,0.5072572735017881
Haiku,c1_safety,1,func_words (EN→ES),focus,judgment,0.0
Haiku,c1_safety,1,func_words (EN→ES),function_words,judgment,0.3746343246326776
Haiku,c1_safety,1,func_words (EN→ES),grammar,procedural,0.5353033790313108
Haiku,c1_safety,1,func_words (EN→ES),locale_conventions,procedural,0.0
Haiku,c1_safety,1,func_words (EN→ES),logical_operations,procedural,0.0
Haiku,c1_safety,1,func_words (EN→ES),mistranslation,judgment,0.0
Haiku,c1_safety,1,func_words (EN→ES),omission,judgment,0.0
Haiku,c1_safety,1,func_words (EN→ES),redundancy,judgment,0.0
Haiku,c1_safety,1,func_words (EN→ES),referential_clarity,judgment,0.0
Haiku,c1_safety,1,func_words (EN→ES),spelling_punctuation,procedural,0.0
Haiku,c1_safety,1,func_words (EN→ES),terminology,judgment,0.0
Haiku,c1_safety,1,func_words (EN→ES),untranslated,judgment,0.0
Haiku,c1_safety,1,grammar (EN→EL),abstraction,judgment,0.0
Haiku,c1_safety,1,grammar (EN→EL),addition,judgment,0.0
Haiku,c1_safety,1,grammar (EN→EL),do_not_translate,procedural,0.0
Haiku,c1_safety,1,grammar (EN→EL),fluency,judgment,0.501459857121279
Haiku,c1_safety,1,grammar (EN→EL),focus,judgment,0.0
Haiku,c1_safety,1,grammar (EN→EL),function_words,judgment,0.0
Haiku,c1_safety,1,grammar (EN→EL),grammar,procedural,0.8342100651206134
Haiku,c1_safety,1,grammar (EN→EL),locale_conventions,procedural,0.0
Haiku,c1_safety,1,grammar (EN→EL),logical_operations,procedural,0.0
Haiku,c1_safety,1,grammar (EN→EL),mistranslation,judgment,1.1081832770072813
Haiku,c1_safety,1,grammar (EN→EL),omission,judgment,0.0
Haiku,c1_safety,1,grammar (EN→EL),redundancy,judgment,0.0
Haiku,c1_safety,1,grammar (EN→EL),referential_clarity,judgment,0.0
Haiku,c1_safety,1,grammar (EN→EL),spelling_punctuation,procedural,0.0
Haiku,c1_safety,1,grammar (EN→EL),terminology,judgment,0.0
Haiku,c1_safety,1,grammar (EN→EL),untranslated,judgment,0.0
Haiku,c1_safety,1,locale_conv (EN→EL),abstraction,judgment,0.0
Haiku,c1_safety,1,locale_conv (EN→EL),addition,judgment,0.0
Haiku,c1_safety,1,locale_conv (EN→EL),do_not_translate,procedural,0.0
Haiku,c1_safety,1,locale_conv (EN→EL),fluency,judgment,0.2294157338705618
Haiku,c1_safety,1,locale_conv (EN→EL),focus,judgment,0.0
Haiku,c1_safety,1,locale_conv (EN→EL),function_words,judgment,0.0
Haiku,c1_safety,1,locale_conv (EN→EL),grammar,procedural,0.0
Haiku,c1_safety,1,locale_conv (EN→EL),locale_conventions,procedural,0.45241392835886407
Haiku,c1_safety,1,locale_conv (EN→EL),logical_operations,procedural,0.0
Haiku,c1_safety,1,locale_conv (EN→EL),mistranslation,judgment,0.0
Haiku,c1_safety,1,locale_conv (EN→EL),omission,judgment,0.0
Haiku,c1_safety,1,locale_conv (EN→EL),redundancy,judgment,0.0
Haiku,c1_safety,1,locale_conv (EN→EL),referential_clarity,judgment,0.0
Haiku,c1_safety,1,locale_conv (EN→EL),spelling_punctuation,procedural,0.3153017676423058
Haiku,c1_safety,1,locale_conv (EN→EL),terminology,judgment,0.0
Haiku,c1_safety,1,locale_conv (EN→EL),untranslated,judgment,0.0
Haiku,c1_safety,1,mistranslation (EN→ES),abstraction,judgment,0.0
Haiku,c1_safety,1,mistranslation (EN→ES),addition,judgment,1.3000224919331833
Haiku,c1_safety,1,mistranslation (EN→ES),do_not_translate,procedural,0.0
Haiku,c1_safety,1,mistranslation (EN→ES),fluency,judgment,0.2294157338705617
Haiku,c1_safety,1,mistranslation (EN→ES),focus,judgment,0.0
Haiku,c1_safety,1,mistranslation (EN→ES),function_words,judgment,0.0
Haiku,c1_safety,1,mistranslation (EN→ES),grammar,procedural,0.0
Haiku,c1_safety,1,mistranslation (EN→ES),locale_conventions,procedural,0.0
Haiku,c1_safety,1,mistranslation (EN→ES),logical_operations,procedural,0.0
Haiku,c1_safety,1,mistranslation (EN→ES),mistranslation,judgment,1.172292201564078
Haiku,c1_safety,1,mistranslation (EN→ES),omission,judgment,1.2042808632793343
Haiku,c1_safety,1,mistranslation (EN→ES),redundancy,judgment,0.0
Haiku,c1_safety,1,mistranslation (EN→ES),referential_clarity,judgment,0.0
Haiku,c1_safety,1,mistranslation (EN→ES),spelling_punctuation,procedural,0.0
Haiku,c1_safety,1,mistranslation (EN→ES),terminology,judgment,0.0
Haiku,c1_safety,1,mistranslation (EN→ES),untranslated,judgment,0.0
Haiku,c1_safety,1,omission (EN→EL),abstraction,judgment,0.0
Haiku,c1_safety,1,omission (EN→EL),addition,judgment,0.0
Haiku,c1_safety,1,omission (EN→EL),do_not_translate,procedural,0.0
Haiku,c1_safety,1,omission (EN→EL),fluency,judgment,0.3153017676423058
Haiku,c1_safety,1,omission (EN→EL),focus,judgment,0.0
Haiku,c1_safety,1,omission (EN→EL),function_words,judgment,0.0
Haiku,c1_safety,1,omission (EN→EL),grammar,procedural,0.22941573387056177
Haiku,c1_safety,1,omission (EN→EL),locale_conventions,procedural,0.0
Haiku,c1_safety,1,omission (EN→EL),logical_operations,procedural,0.0
Haiku,c1_safety,1,omission (EN→EL),mistranslation,judgment,0.0
Haiku,c1_safety,1,omission (EN→EL),omission,judgment,0.47756693294091923
Haiku,c1_safety,1,omission (EN→EL),redundancy,judgment,0.0
Haiku,c1_safety,1,omission (EN→EL),referential_clarity,judgment,0.0
Haiku,c1_safety,1,omission (EN→EL),spelling_punctuation,procedural,0.37463432463267754
Haiku,c1_safety,1,omission (EN→EL),terminology,judgment,0.0
Haiku,c1_safety,1,omission (EN→EL),untranslated,judgment,0.0
Haiku,c1_safety,1,omission (EN→ES),abstraction,judgment,0.0
Haiku,c1_safety,1,omission (EN→ES),addition,judgment,0.0
Haiku,c1_safety,1,omission (EN→ES),do_not_translate,procedural,0.0
Haiku,c1_safety,1,omission (EN→ES),fluency,judgment,0.0
Haiku,c1_safety,1,omission (EN→ES),focus,judgment,0.0
Haiku,c1_safety,1,omission (EN→ES),function_words,judgment,0.0
Haiku,c1_safety,1,omission (EN→ES),grammar,procedural,0.0
Haiku,c1_safety,1,omission (EN→ES),locale_conventions,procedural,0.0
Haiku,c1_safety,1,omission (EN→ES),logical_operations,procedural,0.0
Haiku,c1_safety,1,omission (EN→ES),mistranslation,judgment,0.0
Haiku,c1_safety,1,omission (EN→ES),omission,judgment,0.47756693294091923
Haiku,c1_safety,1,omission (EN→ES),redundancy,judgment,0.0
Haiku,c1_safety,1,omission (EN→ES),referential_clarity,judgment,0.0
Haiku,c1_safety,1,omission (EN→ES),spelling_punctuation,procedural,0.0
Haiku,c1_safety,1,omission (EN→ES),terminology,judgment,0.0
Haiku,c1_safety,1,omission (EN→ES),untranslated,judgment,0.0
Haiku,c1_safety,1,redundancy (EN→ES),abstraction,judgment,0.0
Haiku,c1_safety,1,redundancy (EN→ES),addition,judgment,0.9334586382051249
Haiku,c1_safety,1,redundancy (EN→ES),do_not_translate,procedural,0.0
Haiku,c1_safety,1,redundancy (EN→ES),fluency,judgment,0.4188539082916954
Haiku,c1_safety,1,redundancy (EN→ES),focus,judgment,0.2294157338705618
Haiku,c1_safety,1,redundancy (EN→ES),function_words,judgment,0.0
Haiku,c1_safety,1,redundancy (EN→ES),grammar,procedural,0.0
Haiku,c1_safety,1,redundancy (EN→ES),locale_conventions,procedural,0.0
Haiku,c1_safety,1,redundancy (EN→ES),logical_operations,procedural,0.0
Haiku,c1_safety,1,redundancy (EN→ES),mistranslation,judgment,0.0
